"";"volumeInfo.title";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.subtitle";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"11";"La mort de Belle";"Georges SIMENON";"Omnibus";"2012-06-14";"Soupçons mortels - Un soir, dans une bourgade de la banlieue new-yorkaise, alors que sa femme Christine est allée faire un bridge chez des amis, Spencer Ashby reste chez lui. Après avoir corrigé les copies de ses élèves, il s'adonne à son passe-temps favori, la sculpture sur bois. Soupçons mortels Un soir, dans une bourgade de la banlieue new-yorkaise, alors que sa femme Christine est allée faire un bridge chez des amis, Spencer Ashby reste chez lui. Après avoir corrigé les copies de ses élèves, il s'adonne à son passe-temps favori, la sculpture sur bois. Les Ashby, ménage très uni, hébergent depuis un mois la fille d'une amie de Christine, Belle Sherman. Celle-ci revient avant la fin de la soirée, pendant que Spencer est toujours occupé dans son cagibi. Christine rentre plus tard. Le lendemain matin, à peine arrivé au collège, Spencer est rappelé d'urgence, on a trouvé Belle étranglée dans sa chambre. Adapté pour le cinéma en 1960, par Edouard Molinaro avec Jean Desailly (Stéphane Blanchon), Monique Mélinand (Christiane Blanchon), Alexandra Stewart (Belle), Jacques Monod (Beckman), Yves Robert (le barman) ; et pour la télévision en 2009, sous le titre Jusqu'à l'enfer, par Denis Malleval, avec Bruno Solo (Simon Andrieu), Delphine Rollin (Christine Andrieu), Jean-Louis Foulquier (Docteur Paul Jussieux), Jacques Spiesser (Capitaine Vallin). Simenon chez Omnibus : les enquêtes du célèbre commissaire Maigret, et les très ""noirs' Romans durs";122;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.5.3.0.preview.3";"fr";"http://books.google.fr/books?id=aM9KhSyOwYkC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=11&source=gbs_api";"https://play.google.com/store/books/details?id=aM9KhSyOwYkC&source=gbs_api";"https://market.android.com/details?id=book-aM9KhSyOwYkC";NA;NA;"Romans durs";TRUE;TRUE;"http://books.google.com/books/content?id=aM9KhSyOwYkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=aM9KhSyOwYkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"12";"L'héritage maudit";"Heather Graham";"Harlequin";"2014-03-01";"Série Les frères Flynn, tome 1 Une vieille bâtisse délabrée et laissée à l’abandon sur les rives du Mississippi. Alentour, une brume opaque s’accroche aux arbres. Au loin, des ombres menaçantes, et le grondement du tonnerre... A peine arrivé à La Nouvelle-Orléans, dans la plantation dont il est l’un des héritiers, le détective privé Aidan Flynn découvre des ossements humains. Des crimes récents, selon Aidan. Rien qui nécessite une enquête, selon la police. Décidé néanmoins à percer ce mystère, Aidan se résout à faire appel à Kendall Montgomery, une jeune femme qui a vécu dans la demeure auprès de sa grand-tante et affirme être en contact avec les fantômes qui hanteraient la propriété. Bien que sceptique face à ce qu’il attribue d’abord à l’imagination de la jeune femme, Aidan finit par admettre qu’il n’a pas seulement hérité d’une propriété au charme étrange, mais également d’un sombre secret de famille, enfoui depuis plusieurs générations. Grâce à l’aide de Kendall, Aidan va peu à peu lever le voile sur un mystère qui fait ressurgir les fantômes de la famille Flynn... et se délivrer de la fatalité de cet héritage maudit. A propos de l'auteur : « Le nom de Heather Graham sur une couverture est une garantie de lecture intense et captivante », a écrit le Literary Times. Son indéniable talent pour le suspense, sa nervosité d’écriture et la variété des genres qu’elle aborde la classent régulièrement dans la liste des meilleures ventes du New York Times. Dans la série Les Frères Flynn : Tome 1 : L’héritage maudit Tome 2 : Les proies de l’ombre Tome 3 : L’île des ténèbres";448;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.6.5.0.preview.3";"fr";"http://books.google.fr/books?id=Wc3lAgAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=12&source=gbs_api";"https://play.google.com/store/books/details?id=Wc3lAgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-Wc3lAgAAQBAJ";NA;NA;"T1 - Les frères Flynn";TRUE;TRUE;"http://books.google.com/books/content?id=Wc3lAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Wc3lAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"13";"La promesse d'une amoureuse";"Lucy Monroe";"Harlequin";"2016-02-01";"Serments de glace Maddie et Romi. Ces deux sœurs de cœur vont se consumer malgré elles pour leurs impitoyables amants russes « Je crois que tu es amoureuse de moi. En devenant mon épouse, tu auras dix ans pour me convaincre que c'est réciproque. » Jamais Romi n’aurait pu imaginer demande en mariage moins romantique. Non seulement Maxwell Black vient de reconnaître qu’il ne l’aime pas, mais en plus il lui propose une union limitée dans le temps : dix ans renouvelables. La raison voudrait qu’elle refuse. Chaque jour passé avec cet homme lui prouve un peu plus qu’il a le pouvoir de lui briser le cœur. Alors, vivre à ses côtés pendant dix ans... elle sera dévastée. Pourtant, impossible de s’y résoudre. Pour une fois, elle, toujours si sage, veut faire le choix du risque plutôt que celui de la raison...";160;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=iUQ5CwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=13&source=gbs_api";"https://play.google.com/store/books/details?id=iUQ5CwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-iUQ5CwAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=iUQ5CwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=iUQ5CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"14";"Passions et vanités";"Anna De Noailles";"Editions L'Harmattan";"2005-07-01";"La Comtesse Anna de Noailles (1876-1933) a été l'une des figures les plus marquantes du monde littéraire du début du XXème siècle. A la fois aristocrate séduisante et femme de lettres incontournable, elle fascinait ses pairs par son génie poétique, incarnant une sorte d'icône féminine. Sa mort l'a pourtant plongée dans l'oubli. Nous la redécouvrons aujourd'hui avec cette première édition de Passions et Vanités, recueil de trois chroniques parues dans la revue Vogue en 1926 et de deux textes lyriques datant de 1912 et 1913.";74;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.12.7.0.preview.3";"fr";"http://books.google.fr/books?id=guFvefFJayYC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=14&source=gbs_api";"https://play.google.com/store/books/details?id=guFvefFJayYC&source=gbs_api";"https://market.android.com/details?id=book-guFvefFJayYC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=guFvefFJayYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=guFvefFJayYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"15";"Contes de Perrault";"Charles Perrault - préfacé par Didier Hallépée";"les écrivains de Fondcombe";"2011-05-23";"Charles Perrault (1628-1703) est un écrivain réputé du XVIIème siècle.Il consacra une grande partie de son activité à collecter et retranscrire les contes issus de la tradition orale. On le considère comme l'inventeur de ce genre littéraire appelé conte merveilleux.Charles Perrault publie ses premiers contes à partir de 1691 :- La Marquise de Salusses ou la Patience de Griselidis- Les Souhaits ridicules- Peau d'Âne- La Belle au bois dormant- Le Petit Chaperon rouge- La Barbe bleue- Le Maître chat ou le Chat botté- Les Fées- Cendrillon ou la Petite Pantoufle de verre (« verre » étant la graphie exacte utilisée dans l'édition originale de 1697)3- Riquet à la houppe- Le Petit Poucet- Peau d'ÂneEn 1697, il publie les Contes de ma mère l'Oye (la mère l'Oye est le nom de la conteuse dans cet ouvrage), oeuvre dans laquelle les contes sont aménagés pour donner une portée morale au récit afin de servir à l'éducation des jeunes enfants.Les contes de Perrault sont tous très connus mais, paradoxalement, la version de Perrault est généralement peu connue. Ses moralités sont peu connues mais sont un élément essentiel de ces contes.Didier HALLÉPÉE a sélectionné ces textes pour vous.";118;"BOOK";"Fiction";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=9pylBwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=15&source=gbs_api";"https://play.google.com/store/books/details?id=9pylBwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-9pylBwAAQBAJ";NA;NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=9pylBwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=9pylBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"16";"Boule de Suif";"Guy de Maupassant";"Primento";"2012-01-01";"Une édition de référence de Boule de Suif de Guy de Maupassant, spécialement conçue pour la lecture sur les supports numériques. « Les femmes se serrèrent, le ton de la voix fut baissé, et la discussion devint générale, chacun donnant son avis. C’était fort convenable du reste. Ces dames surtout trouvaient des délicatesses de tournures, des subtilités d’expression charmantes, pour dire les choses les plus scabreuses. Un étranger n’aurait rien compris, tant les précautions du langage étaient observées. Mais la légère tranche de pudeur dont est bardée toute femme du monde ne recouvrant que la surface, elles s’épanouissaient dans cette aventure polissonne, s’amusaient follement au fond, se sentant dans leur élément, tripotant de l’amour avec la sensualité d’un cuisinier gourmand qui prépare le souper d’un autre. » (Extrait.)";255;"BOOK";"Literary Collections";"NOT_MATURE";TRUE;"2.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=53sFwrgC1YcC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=16&source=gbs_api";"https://play.google.com/store/books/details?id=53sFwrgC1YcC&source=gbs_api";"https://market.android.com/details?id=book-53sFwrgC1YcC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=53sFwrgC1YcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=53sFwrgC1YcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"17";"Les Justes d'Albert Camus (Fiche de lecture)";"Florence Hellin,lePetitLittéraire.fr,";"Primento";"2011-01-01";"Décryptez Les Justes de Camus avec l’analyse du PetitLitteraire.fr ! Que faut-il retenir des Justes, la célèbre pièce de théâtre traitant du terrorisme ? Retrouvez tout ce que vous devez savoir sur cette œuvre dans une fiche de lecture complète et détaillée. Vous trouverez notamment dans cette fiche : • Un résumé complet • Une présentation des personnages principaux tels que Yanek Kaliayev et Stepan Fedorov • Une analyse des spécificités de l’œuvre : l'importance du contexte historique, deux conceptions opposées par l'action et une vision du meurtre politique Une analyse de référence pour comprendre rapidement le sens de l’œuvre. LE MOT DE L’ÉDITEUR : « Dans cette nouvelle édition de notre analyse des Justes (2014), avec Florence Hellin, nous fournissons des pistes pour décoder cette célèbre pièce de théâtre traitant du terrorisme, un sujet toujours actuel. Notre analyse permet de faire rapidement le tour de l’œuvre et d’aller au-delà des clichés. » Stéphanie FELTEN À propos de la collection LePetitLitteraire.fr : Plébiscité tant par les passionnés de littérature que par les lycéens, LePetitLittéraire.fr est considéré comme une référence en matière d’analyse d’œuvres classiques et contemporaines. Nos analyses, disponibles au format papier et numérique, ont été conçues pour guider les lecteurs à travers la littérature. Nos auteurs combinent théories, citations, anecdotes et commentaires pour vous faire découvrir et redécouvrir les plus grandes œuvres littéraires. LePetitLittéraire.fr est reconnu d’intérêt pédagogique par le ministère de l’Éducation. Plus d’informations sur http://www.lepetitlitteraire.fr";10;"BOOK";"Fiction";"NOT_MATURE";TRUE;"6.10.10.0.preview.3";"fr";"http://books.google.fr/books?id=hfkrbqQwyBUC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=17&source=gbs_api";"http://books.google.fr/books?id=hfkrbqQwyBUC&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_Justes_d_Albert_Camus_Fiche_de_lectu.html?hl=&id=hfkrbqQwyBUC";NA;NA;"Résumé complet et analyse détaillée de l'oeuvre";TRUE;TRUE;"http://books.google.com/books/content?id=hfkrbqQwyBUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=hfkrbqQwyBUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"18";"L'air de Venise";"Solange Fasquelle";"Grasset";"1967-01-01";"Carla est une femme de quarante ans, encore belle, riche, et qui a "" tout pour être heureuse "", comme on dit, sauf l'essentiel : un amour. Veuve d'un Américain qu'elle a épousé par faiblesse pour sa fortune, cette italienne vit dans le souvenir d'une aventure de jeunesse qu'elle n'a pas osé défendre contre les tentations de la sécurité. Qu'est devenu le jeune et beau Dino, qu'elle a jadis aimé ? Vingt ans après, tout en sachant la vanité de ce retour sur le passé, Carla est revenue à Venise avec l'espoir de le retrouver, et surtout pour le plaisir amer de ressusciter son bonheur d'autrefois, dans un décor qui, lui, n'a pas changé. Antonella, originaire d'une petite ville du sud de l'Italie, frise également la quarantaine. C'est presque une "" vieille fille "" déjà, sans argent, sans espoir, et pour qui ce séjour à Venise en voyage organisé est une dernière folie, dont elle rêvait depuis des années. Ces deux femmes si semblables et si différentes à la fois se rencontreront par hasard. L'air de Venise fera le reste. Une bizarre amitié les lie soudain, éphémère et profonde. Ensemble, elles vont aller au devant de leurs illusions, de leurs déceptions. Carla pourra-t-elle remonter le temps, abolir son passé ? Antonella saura-t-elle se libérer de ses obsessions pour accueillir la chance qui s'offre à elle ? Cette double quête nous saisit et nous envo-te sans peine. Avec un talent s-r de romancière, Solange Fasquelle sait animer ce récit adroitement construit, et confirme, au fil de scènes très vivantes et parfois férocement satiriques, une sensibilité lucide, une compréhension vraie du coeur et de l'égoïsme féminin.";320;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=bv21UinC5iYC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=18&source=gbs_api";"https://play.google.com/store/books/details?id=bv21UinC5iYC&source=gbs_api";"https://market.android.com/details?id=book-bv21UinC5iYC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=bv21UinC5iYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=bv21UinC5iYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"19";"L'Alchimiste de Paulo Coelho (Fiche de lecture)";"Nadège Nicolas,lePetitLittéraire.fr,";"Primento";"2011-01-01";"Décryptez L'Alchimiste de Paulo Coelho avec l’analyse du PetitLitteraire.fr ! Que faut-il retenir de L'Alchimiste, le conte philosophique devenu un succès mondial ? Retrouvez tout ce que vous devez savoir sur cette œuvre dans une fiche de lecture complète et détaillée. Vous trouverez notamment dans cette fiche : • Un résumé complet • Une présentation des personnages principaux tels que Santiago, l'Alchimiste et la vieille gitane • Une analyse des spécificités de l’œuvre : un roman initiatique, la thématique du voyage et des religions, le merveilleux et la simplicité du style d'écriture Une analyse de référence pour comprendre rapidement le sens de l’œuvre. LE MOT DE L’ÉDITEUR : « Dans cette nouvelle édition de notre analyse de l'Alchimiste (2014), avec Nadège Nicolas, nous fournissons des pistes pour décoder cette oeuvre philosophique incontournable de la littérature contemporaine. Notre analyse permet de faire rapidement le tour de l’œuvre et d’aller au-delà des clichés. » Stéphanie FELTEN À propos de la collection LePetitLitteraire.fr : Plébiscité tant par les passionnés de littérature que par les lycéens, LePetitLittéraire.fr est considéré comme une référence en matière d’analyse d’œuvres classiques et contemporaines. Nos analyses, disponibles au format papier et numérique, ont été conçues pour guider les lecteurs à travers la littérature. Nos auteurs combinent théories, citations, anecdotes et commentaires pour vous faire découvrir et redécouvrir les plus grandes œuvres littéraires. Le PetitLittéraire.fr est reconnu d'intérêt pédagogique par le ministère de l'Éducation. Plus d'informations sur http://lepetitlitteraire.fr";10;"BOOK";"Education";"NOT_MATURE";TRUE;"5.13.15.0.preview.3";"fr";"http://books.google.fr/books?id=sgNDrcG4msgC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=19&source=gbs_api";"https://play.google.com/store/books/details?id=sgNDrcG4msgC&source=gbs_api";"https://market.android.com/details?id=book-sgNDrcG4msgC";NA;NA;"Résumé complet et analyse détaillée de l'oeuvre";TRUE;TRUE;"http://books.google.com/books/content?id=sgNDrcG4msgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=sgNDrcG4msgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"20";"La Dernière des Stanfield";"Marc Levy";"Versilio";NA;"Ma vie a changé un matin alors que j'ouvrais mon courrier. Une lettre anonyme m'apprenait que ma mère avait commis un crime trente-cinq ans plus tôt. L'auteur de cette lettre me donnait rendez-vous dans un bar de pêcheurs sur le port de Baltimore et m'ordonnait de ne parler de cette histoire à personne. J'avais enterré Maman à Londres au début du printemps ; l'été s'achevait et j'étais encore loin d'avoir fait mon deuil. Qu'auriez-vous fait à ma place ? Probablement la même erreur que moi. * Eleanor-Rigby est journaliste au magazine National Geographic, elle vit à Londres. Un matin, en rentrant de voyage, elle reçoit une lettre anonyme lui apprenant que sa mère a eu un passé criminel. George-Harrison est ébéniste, il vit dans les Cantons-de-l'Est au Québec. Un matin, il reçoit une lettre anonyme accusant sa mère des mêmes faits. Eleanor-Rigby et George-Harrison ne se connaissent pas. L'auteur des lettres leur donne à chacun rendez-vous dans un bar de pêcheurs sur le port de Baltimore. Quel est le lien qui les unit ? Quel crime leurs mères ont-elles commis ? Qui est le corbeau et quelles sont ses intentions ? Au cœur d'un mystère qui hante trois générations, La Dernière des Stanfield nous entraîne de la France occupée à l'été 44, à Baltimore dans la liberté des années 80, jusqu'à Londres et Montréal de nos jours. "" Marc Levy entraine le lecteur dans un vertigineux secret de famille. "" - Pierre Vavasseur, Le Parisien "" Marc Levy maîtrise de bout en bout son nouveau roman. Impressionnant."" - Bernard Lehut, RTL "" Une intrigue passionnante autour d'un secret de famille insoupçonné. "" - Allison Pujol, aufeminin.com "" Marc Levy excelle à nous faire croire qu'on ne devrait jamais douter de la bonté et du pardon. "" - Francetvinfo "" C'est haletant, il y a du suspens. Pari réussi. On vous le recommande. "" - La Bande Originale, France Inter "" Un thriller passionnant qui va vous plonger dans les méandres de l'âme humaine et les secrets de famille. "" - Europe 1, Nikos Aliagas, De quoi j'ai l'air "" Son 18ème roman, un excellent cru, a toutes les chances de devenir le best-seller de l'été. "" - L'Express "" La Dernière des Stanfield est un roman qu'on ne peut pas lâcher. "" - Entrée Libre, Claire Chazal "" Un roman mené de main de maître. Magnifique et addictif ! "" - Gilles Tranchant, Librairie Cheminant "" Marc Levy a toujours eu la passion des secrets de famille. Mais là, il se surpasse. "" - Josyane Savigneau "" Entre émotion et suspense : un jeu de piste haletant. "" - Philippe Chauveau, Web TV Culture";310;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.3.3.0.preview.3";"fr";"http://books.google.fr/books?id=Eu1ODgAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=20&source=gbs_api";"https://play.google.com/store/books/details?id=Eu1ODgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-Eu1ODgAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=Eu1ODgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Eu1ODgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"21";"L'Élixir de longue vie d'Honoré de Balzac (Fiche de lecture)";"Lise Ageorges,lePetitLittéraire.fr,";"Primento";"2011-01-01";"Décryptez L'Élixir de longue vie d'Honoré de Balzac avec l’analyse du PetitLitteraire.fr ! Que faut-il retenir de L'Élixir de longue vie, la nouvelle fantastique qui revisite le mythe de Don Juan ? Retrouvez tout ce que vous devez savoir sur cette œuvre dans une fiche de lecture complète et détaillée. Vous trouverez notamment dans cette fiche : • Un résumé complet • Une présentation des personnages principaux tels que Don Bartholoméo, Don Juan Belvédorio et Don Philippe • Une analyse des spécificités de l’œuvre : l'athéisme chez Don Juan Belvédorio, Don Juan, un vieillard calculateur, le thème de la paternité et le fantastique Une analyse de référence pour comprendre rapidement le sens de l’œuvre. LE MOT DE L’ÉDITEUR : « Dans cette nouvelle édition de notre analyse de L'Élixir de longue vie (2014), avec Lise Ageorges, nous fournissons des pistes pour décoder cette réécriture du mythe de Don Juan par l'un des plus grands écrivains français de tous les temps. Notre analyse permet de faire rapidement le tour de l’œuvre et d’aller au-delà des clichés. » Stéphanie FELTEN À propos de la collection LePetitLitteraire.fr : Plébiscité tant par les passionnés de littérature que par les lycéens, LePetitLittéraire.fr est considéré comme une référence en matière d’analyse d’œuvres classiques et contemporaines. Nos analyses, disponibles au format papier et numérique, ont été conçues pour guider les lecteurs à travers la littérature. Nos auteurs combinent théories, citations, anecdotes et commentaires pour vous faire découvrir et redécouvrir les plus grandes œuvres littéraires. LePetitLittéraire.fr est reconnu d’intérêt pédagogique par le ministère de l’Éducation. Plus d’informations sur http://www.lepetitlitteraire.fr";10;"BOOK";"Fiction";"NOT_MATURE";FALSE;"5.11.12.0.preview.3";"fr";"http://books.google.fr/books?id=QeRBjyx5fsAC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=21&source=gbs_api";"https://play.google.com/store/books/details?id=QeRBjyx5fsAC&source=gbs_api";"https://market.android.com/details?id=book-QeRBjyx5fsAC";NA;NA;"Résumé complet et analyse détaillée de l'oeuvre";TRUE;TRUE;"http://books.google.com/books/content?id=QeRBjyx5fsAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=QeRBjyx5fsAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"22";"Rever";"Franck THILLIEZ";"12-21";"2016-05-26";""" Pour la plupart des gens, le rêve s'arrête au réveil. "" Si ce n'étaient ses cicatrices et les photos étranges qui tapissent les murs de son bureau, on pourrait dire d'Abigaël qu'elle est une femme comme les autres. Si ce n'étaient ces moments où elle chute au pays des rêves, on pourrait jurer qu'Abigaël dit vrai. Abigaël a beau être cette psychologue qu'on s'arrache sur les affaires criminelles difficiles, sa maladie survient toujours comme une invitée non désirée. Une narcolepsie sévère qui la coupe du monde plusieurs fois par jour et l'emmène dans une dimension où le rêve empiète sur la réalité. Pour les distinguer l'un de l'autre, elle n'a pas trouvé mieux que la douleur. Comment Abigaël est-elle sortie indemne de l'accident qui lui a ravi son père et sa fille ? Par quel miracle a-t-on pu la retrouver à côté de la voiture, véritable confetti de tôle, le visage à peine touché par quelques bris de verre ? Quel secret cachait son père qui tenait tant, ce matin de décembre, à s'exiler pour deux jours en famille ? Elle qui suait sang et eau sur une affaire de disparitions depuis quelques mois va devoir mener l'enquête la plus cruciale de sa vie. Dans cette enquête, il y a une proie et un prédateur : elle-même.";458;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.4.3.0.preview.3";"fr";"http://books.google.fr/books?id=aEYPDAAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=22&source=gbs_api";"https://play.google.com/store/books/details?id=aEYPDAAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-aEYPDAAAQBAJ";4;6;NA;TRUE;TRUE;"http://books.google.com/books/content?id=aEYPDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=aEYPDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"23";"L’Appel de la forêt (illustré)";"Jack London";"Clap Publishing, LLC.";"2017-04-06";"Buck est un chien de Californie qui appartient au juge Miller. Il est un jour enlevé à son maître par l'aide-jardinier du juge et vendu à un trafiquant de chiens de traîneau. Bientôt confronté à la brutalité de sa nouvelle vie, Buck doit trouver la force de survivre et s’adapter au froid de l’Alaska et du Yukon devant s’imposer aux autres chiens de la meute, il apprend à voler de la viande ainsi qu’à se battre pour survivre. Il est très souvent vendu jusqu’à ce qu’il devienne le chien d’un maître respectable, John Thornton. Mais lorsque son maître est tué par une tribu indienne, Buck redevient un loup et tue une partie des assassins. Rendu à la nature au milieu du Wild, la grande forêt nord-canadienne, il se mêle à une meute de loups dont il devient le chef.";85;"BOOK";"Fiction";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=CYecDgAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=23&source=gbs_api";"https://play.google.com/store/books/details?id=CYecDgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-CYecDgAAQBAJ";NA;NA;"";TRUE;TRUE;"http://books.google.com/books/content?id=CYecDgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=CYecDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
