"";"volumeInfo.title";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"11";"Les Déterminants de la Production Agricole en Afrique de L'Ouest";"KARTHALA Editions";"2008";"En Afrique de l'Ouest, une série de facteurs contribue à la baisse de la productivité agricole : la dégradation de l'environnement, la forte croissance démographique, les attaques acridiennes, la performance insuffisante des économies. De nombreux pays enregistrent d'énormes déficits alimentaires. Une telle situation ne peut être améliorée qu'à partir de l'adoption de nouvelles technologies visant à l'obtention de meilleurs rendements. Dans cet ouvrage organisé en quatre chapitres, les auteurs se penchent sur les déterminants d'une meilleure productivité agricole. L'accent est surtout mis sur les aléas climatiques de ces dernières décennies, marquées par de fortes irrégularités saisonnières et une baisse régulière de la pluviométrie. Aux aléas climatiques s'ajoute le problème de la fertilité des sols caractérisé le plus souvent par un faible taux de matières organiques : carence en phosphore et en azote, complexe absorbant insuffisant, petite capacité de rétention en eau, etc. Enfin, dans les régions à forte densité de population ( exemples du Ghana et du Togo ), le taux de croissance démographique élevé agit négativement sur le potentiel foncier, caractérisé par la dégradation des ressources naturelles. Les auteurs exposent ici les réalités de ces facteurs déterminants pour la sécurité alimentaire, afin de permettre aux décideurs de mieux les intégrer à leur politique de développement du secteur agricole.";176;"BOOK";"Agricultural productivity";"NOT_MATURE";FALSE;"0.0.2.0.preview.3";"fr";"http://books.google.fr/books?id=-mvOLw6G35AC&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=11&source=gbs_api";"http://books.google.fr/books?id=-mvOLw6G35AC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_D%C3%A9terminants_de_la_Production_Agric.html?hl=&id=-mvOLw6G35AC";"Burkina Faso, Côte D'Ivoire, Ghana Et Togo";"Bernard Yapo Kouassi";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=-mvOLw6G35AC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=-mvOLw6G35AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"12";"L'agriculture en Europe occidentale à l'époque moderne";NA;"2000";"Cet ouvrage est le premier du genre à proposer un panorama de l'agriculture en Europe occidentale à l'époque moderne, en offrant une fine analyse régionale des productions végétales ou animales, des techniques agraires et des outillages. Ce vaste espace était en effet une mosaïque de paysages et de terroirs où les hommes devaient sans cesse s'adapter à leur milieu et répondre à leurs besoins. Si certains paysans de l'époque moderne travaillaient encore selon des coutumes ancestrales, redoutaient les caprices du ciel et les ravages de la guerre, d'autres surent expérimenter des plantes venues d'ailleurs, élever du bétail pour le vendre à la ville ou perfectionner leurs instruments. Enrichi au fil du récit par des images d'archives, des graphiques et des textes, accompagné de nombreuses définitions qui nous rappellent des mots parfois oubliés, ce livre a été rédigé par trois spécialistes de cette Histoire en plein renouveau.";447;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.3.2.0.preview.0";"fr";"http://books.google.fr/books?id=EzYfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=12&source=gbs_api";"http://books.google.fr/books?id=EzYfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_agriculture_en_Europe_occidentale_%C3%A0_l.html?hl=&id=EzYfAQAAIAAJ";NA;"Annie Antoine,Jean-Michel Boehler,Francis Brumont";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=EzYfAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=EzYfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"13";"Mémoires";NA;"1854";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"full-1.0.0";"fr";"http://books.google.fr/books?id=66I1AAAAMAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=13&source=gbs_api";"https://play.google.com/store/books/details?id=66I1AAAAMAAJ&source=gbs_api";"https://market.android.com/details?id=book-66I1AAAAMAAJ";NA;"Société d'agriculture de Seine-et-Oise, Versailles";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=66I1AAAAMAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=66I1AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"14";"Histoire des agricultures du monde";NA;"2002";"Pourquoi l'homme est-il devenu agriculteur ? Quelles agricultures pratiquait-on en Europe au néolithique, dans l'Antiquité, au Moyen Age et à l'époque de la première révolution industrielle ? Et dans d'autres civilisations ? A quels sommets inouïs de productivité quelques millions d'agriculteurs motorisés, mécanisés et spécialisés, sont-ils parvenus en cette fin de XXe siècle ? Pourquoi des centaines de millions de paysans sont-ils frappés par la pauvreté et condamnés à l'exode ou même à la famine ? En retraçant la prodigieuse épopée qui va des premières domestications de plantes et d'animaux aux agricultures si différenciées d'aujourd'hui, ce livre montre que la crise actuelle de l'économie mondiale s'enracine dans la mise en concurrence inconsidérée des héritages agraires, très inégaux, des différentes régions du monde. Les auteurs proposent une stratégie mondiale capable de sauvegarder et de développer l'économie paysanne pauvre, et de relancer l'économie.";705;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=yEYfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=14&source=gbs_api";"http://books.google.fr/books?id=yEYfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Histoire_des_agricultures_du_monde.html?hl=&id=yEYfAQAAIAAJ";"du néolithique à la crise contemporaine";"Marcel Mazoyer,Laurence Roudart";4;1;FALSE;FALSE;"http://books.google.com/books/content?id=yEYfAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=yEYfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"15";"Financement des chaînes de valeur agricoles";"Food & Agriculture Org";"2013";"L'agriculture reste un moyen fondamental pour réduire la pauvreté mais un manque de financements peut entraver son développement. Au même moment, l'agriculture évolue vers un système mondial qui exige une très grande qualité, des produits compétitifs et qui est organisé en chaînes de valeur qui excluent souvent les petits exploitants agricoles. L'ouvrage Financement des chaînes de valeur agricoles donne une vue d'ensemble complète des modèles, des outils et des approches mis en ouvre par les chefs d'entreprise dans le monde en développement. Ils sont décrits, analysés et illustrés par de nombreux exemples dans leur fonctionnement et permettent de tirer des enseignements pouvant être mis en pratique. Ce livre se base sur l'expérience solide de la FAO dans le domaine de la finance et du développement agricole et comprend 40 exemples d'entreprises et 5 études de cas facilitant l'apprentissage. Cet ouvrage constitue un outil fondamental pour le personnel technique et les chefs d'entreprises agroalimentaires, les dirigeants de banques et de coopératives opérant dans le secteur agricole, les ONG et les praticiens du développement du microfinancement, les chercheurs et les responsables politiques.";216;"BOOK";"Business & Economics";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=nX1FnwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=15&source=gbs_api";"http://books.google.fr/books?id=nX1FnwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Financement_des_cha%C3%AEnes_de_valeur_agric.html?hl=&id=nX1FnwEACAAJ";"outils et leçons";"Food and Agriculture Organization of the United Nations";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=nX1FnwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=nX1FnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"16";"Les Hommes et la terre à Byzance du VIe au XIe siècle";"Publications de la Sorbonne";"1992-01-01";NA;630;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.1.0.preview.1";"fr";"http://books.google.fr/books?id=Oc_KeQf_ax0C&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=16&source=gbs_api";"http://books.google.fr/books?id=Oc_KeQf_ax0C&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_Hommes_et_la_terre_%C3%A0_Byzance_du_VIe.html?hl=&id=Oc_KeQf_ax0C";"propriété et exploitation du sol";"Michel Kaplan";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=Oc_KeQf_ax0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Oc_KeQf_ax0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"17";"Économie rurale considérée dans ses rapports avec la chimie, la physique et la météorologie";NA;"1843";NA;732;"BOOK";"Agricultural chemistry";"NOT_MATURE";FALSE;"0.1.1.0.full.1";"fr";"http://books.google.fr/books?id=tnhIAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=17&source=gbs_api";"https://play.google.com/store/books/details?id=tnhIAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-tnhIAAAAYAAJ";NA;"Jean-Baptiste Boussingault";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=tnhIAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=tnhIAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"18";"La Néerlande";NA;"1865";NA;360;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.2.1.0.full.1";"fr";"http://books.google.fr/books?id=zYtBAAAAcAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=18&source=gbs_api";"https://play.google.com/store/books/details?id=zYtBAAAAcAAJ&source=gbs_api";"https://market.android.com/details?id=book-zYtBAAAAcAAJ";NA;"Emile de Laveleye";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=zYtBAAAAcAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=zYtBAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"19";"La nouvelle maison rustique";NA;"1798";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.full.1";"fr";"http://books.google.fr/books?id=9X8TAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=19&source=gbs_api";"https://play.google.com/store/books/details?id=9X8TAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-9X8TAAAAYAAJ";"ou Economie rurale, pratique et générale de tous les biens de campagne";"Louis Liger,Jean François Bastien";5;1;FALSE;TRUE;"http://books.google.com/books/content?id=9X8TAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=9X8TAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"20";"La lutte contre les insectes ravageurs";"KARTHALA Editions";"1991";NA;310;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=d9JAfGRxuDgC&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=20&source=gbs_api";"http://books.google.fr/books?id=d9JAfGRxuDgC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_lutte_contre_les_insectes_ravageurs.html?hl=&id=d9JAfGRxuDgC";"la situation de l'agriculture africaine";"R. Kumar";4;1;FALSE;TRUE;"http://books.google.com/books/content?id=d9JAfGRxuDgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=d9JAfGRxuDgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"21";"Le Fellah Marocain";"Université de Saint-Etienne";"1994";NA;369;"BOOK";"Beni M'Tir (Berber people)";"NOT_MATURE";FALSE;"1.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=8QRCKhTTnAYC&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=21&source=gbs_api";"http://books.google.fr/books?id=8QRCKhTTnAYC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_Fellah_Marocain.html?hl=&id=8QRCKhTTnAYC";"l'exemple d'une tribu berbere: les Beni M'Tir ; du XIXe Siecle jusqu'a a nos jours";"Taghbaloute Aziz";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=8QRCKhTTnAYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=8QRCKhTTnAYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"22";"Journal d'agriculture pratique et de jardinage";NA;"1818";NA;NA;"BOOK";"Agricultural industries";"NOT_MATURE";FALSE;"1.2.1.0.full.1";"fr";"http://books.google.fr/books?id=_wshAQAAIAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=22&source=gbs_api";"https://play.google.com/store/books/details?id=_wshAQAAIAAJ&source=gbs_api";"https://market.android.com/details?id=book-_wshAQAAIAAJ";NA;"";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=_wshAQAAIAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=_wshAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"23";"Nouveau cours complet d'agriculture théorique et pratique";NA;"1809";NA;NA;"BOOK";"Medical";"NOT_MATURE";FALSE;"full-1.0.0";"fr";"http://books.google.fr/books?id=1pLBZYv74FMC&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=23&source=gbs_api";"https://play.google.com/store/books/details?id=1pLBZYv74FMC&source=gbs_api";"https://market.android.com/details?id=book-1pLBZYv74FMC";"contenant la grande et la petite culture, l'économie rurale et domestique, la médecine vétérinaire, etc., ou Dictionnaire raisonné et universel d'agriculture";"François Rozier,Institut de France";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=1pLBZYv74FMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=1pLBZYv74FMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"24";"Journal de l'agriculture, du commerce et des finances";NA;"1765";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"full-1.0.0";"fr";"http://books.google.fr/books?id=G3QRAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=24&source=gbs_api";"https://play.google.com/store/books/details?id=G3QRAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-G3QRAAAAYAAJ";NA;"7 sept. 1765-nov. 1766 Dupont de Nemours";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=G3QRAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=G3QRAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"25";"La conduite du champ cultivé";"Ird";"1998";"La conduite du champ cultivé constitue un objet d'étude central que les agronomes peuvent aborder selon deux points de vue complémentaires. Le premier s'attache à comprendre le fonctionnement de l'agrosystème, afin de disposer de références techniques utiles à l'établissement de diagnostics et à la conception de solutions techniques. Le second s'intéresse aux pratiques et aux décisions des agriculteurs, et permet de préciser les conditions et les modalités d'adoption des innovations. Des expériences de recherche portant sur des situations agricoles très variées illustrent ces deux approches. Field management is a key subject for study by agronomists, who can approach it from two complementary viewpoints. The first is aimed at understanding the functioning of the agrosystem in order to obtain the set of technical references needed for the performance of diagnoses and the design of technical alternatives. The second concerns farmers' practices and decisions in order to specify the conditions and adoption procedures of the innovations. The two approaches are illustrated by research experiments applied to very varied agricultural situations.";339;"BOOK";"Political Science";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=bApLAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=25&source=gbs_api";"http://books.google.fr/books?id=bApLAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_conduite_du_champ_cultiv%C3%A9.html?hl=&id=bApLAAAAYAAJ";"points de vue d'agronomes";"Anne Biarnès,ORSTOM (France)";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=bApLAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=bApLAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"26";"Nouveau cours complet d'agriculture théorique et pratique, contenant la grande et la petite culture, l'économie rurale et domestique, la médecine vétérinaire, etc., ou Dictionnaire raisonné et universel d'agriculture";NA;"1821";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"full-1.0.0";"fr";"http://books.google.fr/books?id=7ihEAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=26&source=gbs_api";"https://play.google.com/store/books/details?id=7ihEAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-7ihEAAAAYAAJ";NA;"";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=7ihEAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=7ihEAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"27";"Histoire de Jenni, ou Le sage et l'athée";NA;"1775";NA;105;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.full.1";"fr";"http://books.google.fr/books?id=5TEHAAAAQAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=27&source=gbs_api";"https://play.google.com/store/books/details?id=5TEHAAAAQAAJ&source=gbs_api";"https://market.android.com/details?id=book-5TEHAAAAQAAJ";NA;"Voltaire";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=5TEHAAAAQAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=5TEHAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"28";"Journal oeconomique, ou, Mémoires, notes et avis sur l'agriculture, les arts, le commerce, & tout ce qui peut y avoir rapport, ainsi qu' a la conservation & a l'augmentation des biens des familles, &c";NA;"1751";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.full.1";"fr";"http://books.google.fr/books?id=eVNJAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=28&source=gbs_api";"https://play.google.com/store/books/details?id=eVNJAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-eVNJAAAAYAAJ";NA;"";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=eVNJAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=eVNJAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"29";"Analyse statistique à plusieurs variables";"Presses Agronomiques Gembloux";"1975";"Fondements theoriques; Les problemes de regression et de correlation; Les regions de confiance et les tests d'homogeneite; Les problemes de classification et de classement.";362;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"fr";"http://books.google.fr/books?id=9gizAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=29&source=gbs_api";"http://books.google.fr/books?id=9gizAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Analyse_statistique_%C3%A0_plusieurs_variabl.html?hl=&id=9gizAAAAIAAJ";NA;"Pierre Dagnelie";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=9gizAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=9gizAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"30";"L'héritage refusé";NA;"2002";"Cet ensemble de textes publiés entre 1975 et 1985 est le fruit de diverses enquêtes réalisées dans le milieu rural, principalement en Mayenne et en Bresse bourguignonne. Avec une grande clarté, l'auteur analyse la situation d'une classe sociale qui a subi une double crise de reproduction : à la fois technique et économique avec la généralisation des méthodes de production intensive, mais aussi sociale et culturelle dans laquelle est en jeu une identité paysanne menacée par le problème de la transmission du patrimoine. S'interrogeant sur les facteurs qui expliquent cette évolution souvent brutale, l'auteur met en évidence les insuffisances d'une analyse purement économique et montre qu'il faut prendre en compte les phénomènes plus cachés dits de "" domination symbolique "". Patrick Champagne entreprend ainsi une analyse des stratégies de reproduction sociale qui met en avant l'économie des échanges entre générations. Des clés pour comprendre la situation des classes sociales qui, à l'instar de la paysannerie, connaissent de profonds bouleversements et dont l'avenir est l'un des enjeux de notre société.";336;"BOOK";"Fiction";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=EcjZAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=30&source=gbs_api";"http://books.google.fr/books?id=EcjZAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_h%C3%A9ritage_refus%C3%A9.html?hl=&id=EcjZAAAAMAAJ";"La crise de la reproduction sociale de la paysannerie française, 1950-2000";"Patrick Champagne";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=EcjZAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=EcjZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"31";"Histoire de l'agriculture en Gaule";"Editions Errance";"2006";"La période comprise entre le premier Age du Fer (500 av. J.-C.) et la fin du haut Moyen Age (1000 apr. J.-C.) est une période charnière dans l'histoire de l'agriculture. La maîtrise de la sidérurgie et de la métallurgie du fer constitue une étape fondamentale dans l'évolution de l'agriculture. La mise au point de l'outillage agricole au premier Age du Fer prendra toute son ampleur au second Age du Fer. Il faudra attendre la révolution industrielle (XVIIIe-XIXe siècles) pour que soit modifié l'équipement technique des agriculteurs. La culture et l'élevage, mais aussi l'habitat, la chasse, les produits de la mer sont étudiés pour traiter, dans son ensemble, la vie dans les campagnes pendant un millénaire et demi.";231;"BOOK";"Excavations (Archaeology)";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=JTEfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=31&source=gbs_api";"http://books.google.fr/books?id=JTEfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Histoire_de_l_agriculture_en_Gaule.html?hl=&id=JTEfAQAAIAAJ";"500 Avant J-C - 1000 après J-C";"Alain Ferdière";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=JTEfAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=JTEfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"32";"Eléments d'agriculture";NA;"1762";NA;998;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.2.1.0.full.1";"fr";"http://books.google.fr/books?id=nvETAAAAQAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=32&source=gbs_api";"https://play.google.com/store/books/details?id=nvETAAAAQAAJ&source=gbs_api";"https://market.android.com/details?id=book-nvETAAAAQAAJ";NA;"Henri-Louis Duhamel Du Monceau";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=nvETAAAAQAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=nvETAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
