"","text","genre"
"485","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           À quarante-huit ans, secrètement déçu par son existence, Norbert Monde décide de tout quitter, sa femme Thérèse, ses enfants, son entreprise d'exportation. Délibérément il choisit une vie errante, marginale et pauvre, qui le conduit bientôt dans un médiocre hôtel marseillais. C'est là qu'il rencontre Julie, une jeune femme malheureuse qu'il empêchera de se suicider. De la façon la plus imprévue, Monsieur Monde va retrouver le chemin qui mène vers les autres, et vers son ancienne existence... Aucun roman n'est plus typique de l'univers de Georges Simenon, de sa fascination pour les existences en apparence les plus ternes, pour les décors en demi-teinte, pour les marges de la société. Aucun de ses personnages n'est aussi singulier et mystérieux que ce Monsieur Monde, personnage ordinaire qui découvrira au fond de lui les voies d'une seconde naissance et d'une « froide sérénité ».     
    
  
  
  
  
  
  
  

  
  ","Policier"
"486","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Qui pouvait vouloir tuer la vieille Valentine Besson, dont la servante, Rose, est morte d'avoir bu un verre d'eau destiné à sa patronne, et contenant des somnifères ? Maigret, appelé à faire la lumière sur ce meurtre, soupçonne un moment Arlette, la fille de Valentine, qui semble avoir une vie privée assez trouble avec son mari, Théo. Mais la cupidité ne peut être le mobile : la vieille dame ne possède plus que des copies de bijoux, répliques de la fabuleuse collection jadis constituée par son mari.Sur ces entrefaites, Valentine abat d'un coup de revolver un « rôdeur » qui n'est autre que le frère de Rose. Pour Maigret, qui vient de découvrir une émeraude authentique, les pièces du puzzle commencent à s'assembler...Dans une atmosphère de vacances balnéaires, ce sont de bien sombres mystères qui vont peu à peu être dévoilés par le sagace enquêteur.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"487","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Quoi de plus propre à piquer la curiosité d'Amelia Peabody, l'archéologue, et de son mari Emerson, que la rencontre d'un homme masqué qui leur offre de les conduire à la tombe perdue d'une reine égyptienne ?Mais le mystérieux visiteur disparaît avant d'avoir révélé son secret. Aussitôt, voilà les Peabody, accompagnés de leur fils Ramsès et de leur pupille Nefret, sans oublier Miss Marmaduke, la gouvernante, naviguant vers Thèbes pour trouver la tombe de Tetisheri.Celle-ci leur réserve quelques surprises de taille. Quant à la déesse hippopotame, dont parle une ancienne légende qu'Amelia était justement occupée à traduire, son influence sera-t-elle bénéfique ? Rien n'est moins sûr.Les lecteurs du Maître d'Anubis retrouveront ici le cocktail d'humour et de mystère qui fait le charme sans égal d'Elizabeth Peters.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"488","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           On était le 3 décembre et il pleuvait toujours. Le chiffre 3 se détachait, énorme, très noir, avec une sorte de gros ventre, sur le blanc cru du calendrier fixé à la droite de la caisse, contre la cloison en chêne sombre séparant le magasin de l’étalage. Il y avait exactement vingt jours, puisque cela avait eu lieu le 13 novembre encore un 3 obèse sur le calendrier , que la première vieille femme avait été assassinée, près de l’église Saint-Sauveur, à quelques pas du canal.Or, il pleuvait depuis le 13 novembre. On pouvait dire que, depuis vingt jours, il pleuvait sans interruption.C’était le plus souvent une longue pluie crépitante et, quand on courait la ville, en rasant les maisons, on entendait l’eau couler dans les gouttières ; on choisissait les rues à arcades, pour être un moment à l’abri ; on changeait de souliers en rentrant chez soi ; dans tous les foyers, des pardessus, des chapeaux séchaient près du poêle, et ceux qui manquaient de vêtements de rechange vivaient dans une perpétuelle humidité froide.Il faisait noir bien avant quatre heures et certaines fenêtres étaient éclairées du matin au soir.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"489","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Qui a tué Louise Filon, alias Lulu, ancienne prostituée du quartier de La Chapelle, alors qu'elle était enceinte ? Et qui payait son appartement cossu, dans le quartier des Ternes ? En cherchant la réponse à ces questions, Maigret va découvrir deux hommes dans la vie de la victime : Pierrot, le musicien de musette, et le professeur Etienne Gouin, une sommité du monde médical. Il va aussi plonger dans deux Paris on ne peut plus dissemblables : celui des pauvres et des mauvais garçons, celui - feutré, silencieux, orgueilleux aussi - d'une bourgeoisie opulente...Reste à découvrir le coupable. Et son mobile. Et pour cela, à affronter la personnalité imposante du médecin, que Maigret semble redouter...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"490","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Les nouvelles rassemblées ici datent des années 1923 à 1932. La future ""Reine du crime"" explore alors des voies diverses, qui nous montrent toute la richesse de sa palette. Une touche de paranormal affleure dans ""La maison des rêves"", à côté du pur suspense psychologique de ""Tant que brillera le jour"". Avec ""L'or de Man"", la romancière relevait un autre genre de défi : raconter une chasse au trésor, en fournissant à ses lecteurs les indices d'un jeu-concours de promotion touristique.On rencontrera à deux reprises Hercule Poirot.Le petit détective belge, que l'on croit souvent né dans Le Meurtre de Roger Acroyd, apparaît dès 1923 dans ""Une aventure de Noël"".Agatha Christie a composé quelques cent-cinquante nouvelles. Ce sont neuf petits chefs-d'oeuvre que présente ce recueil, indispensable aux amateurs.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"491","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Les suspects ne manquent pas, et le commandant Dalgliesh, secondé par la fidèle Kate, qui fait désormais équipe avec le beau et cynique Piers, les considère tour à tour. Il y a Garry Ashe, ce coupable de meurtre que Venetia a fait acquitter, mais dont elle ne voulait à aucun prix pour gendre. Il y a son collègue Laud, qu'elle menaçait de supplanter à la direction des Chambers. Et puis encore l'ambitieux Simon Costello, son confrère, dont elle voulait dénoncer une tractation louche, de nature à briser sa carrière…       
    
  
  
  
  
  
  
  

  
  ","Policier"
"492","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Une nuit de mars, à Paris, deux bateliers tirent de la Seine un clochard grièvement blessé. Il s'agit de François Keller, un ancien médecin. Depuis plus de vingt ans, il a rompu tout lien avec son épouse et un milieu bourgeois qu'il ne supportait pas. Mais qui a pu vouloir sa mort ? C'est en bavardant avec les autres clochards que Maigret va reconstituer l'existence marginale de Keller, tout en s'intéressant à une Peugeot 403 rouge et à Van Houtte, un des sauveteurs de la victime, marié et père d'un jeune enfant.Les quais et les brumes de la Seine, le petit monde mystérieux des clochards et des mariniers fournissent au romancier un de ces décors en demi-teintes comme il les affectionne, pour y faire vivre une humanité apparemment ordinaire, mais lourde, pour qui sait voir, de secrets et de passions.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"493","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Pour sauver un inconnu atteint de leucémie, Mary a accepté de faire un don de moelle osseuse. Une opération que n’a pas acceptée son ami, Alistair, qui l’a quittée. Demeurée seule, Mary s’est installée en bordure de Regent’s Park, où elle garde une maison appartenant à des amis. Là, elle fait connaissance de Léo, l’homme qu’elle a sauvé. Drôle, tendre et sensible, il pourrait bien être l’âme sœur tant attendue…Cependant, un tueur sadique rôde dans Regent’s Park, empalant sur les grilles ses victimes, des SDF.Regent’s Park est le véritable personnage de ce roman, avec ses mystères, ses cachettes, sa faune nocturne, ses ambiances changeantes. Ruth Rendell l’a peuplé d’êtres blessés, dépouillés de leurs illusions ou rejetés par une société impitoyable.Et dans ce Londres mystérieux, inquiétant, de l’exclusion et de la misère, elle a développé une de ses plus angoissantes intrigues.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"494","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Anathotep, pharaon hérétique, n'entend pas laisser la mort le déposséder de sa puissance ; c'est pourquoi il prépare ses funérailles comme on organise une expédition militaire et transforme son tombeau en forteresse capable de résister aux violeurs de sépulture. Mais d'étranges complots se préparent dans le monde des morts. Les pillards se pressent au seuil du labyrinthe défensif, tandis que Anouna, jeune embaumeuse de troisième classe, découvre qu'elle détient le moyen d'accéder au trésor funéraire de Pharaon, et que ce pouvoir, bien encombrant, va désormais placer sa vie sous le signe du danger.Cependant, à trop vouloir forcer les portes du royaume d'en bas, ne risque-t-on pas d'en rester prisonnier... à jamais ?L'auteur de L'Armure de vengeance transporte ici dans l'Egypte antique les ressorts du thriller et les hantises de son oeuvre : la peur, les passions amoureuses les plus exacerbées. Ce roman envoûtant et sombre comme la pyramide d'Anathotep est sans conteste un de ses chefs-d'oeuvre.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"495","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Pas plus que l'ensemble des habitants de Kingsmarkham, l'inspecteur Wexford n'est heureux de voir disparaître le joli bois de Framhurst, asile d'une faune devenue rare, menacé par la construction d'une voie rapide. Mais lorsqu'on y découvre un cadavre, l'enquête policière prend le pas sur la défense de l'environnement. Et quand un mystérieux groupe écologiste enlève cinq personnes, dont l'épouse de Wexford, l'affaire tourne au cauchemar...Aucune cause, même la plus noble, n'est à l'abri des dérives extrémistes. Ni d'intérêts moins élevés et plus concrets : ceux, par exemple, des propriétaires d'un domaine voisin, dont la valeur risque de chuter...A sa manière inégalable, l'auteur de Simisola et de Noces de feu mêle ici l'intrigue policière impeccablement montée à une réflexion sur les démons à l'oeuvre dans notre société.      
    
  
  
  
  
  
  
  

  
  ","Policier"
"496","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Seule Edmonde, sa secrétaire, connaît le terrible secret qui ronge l'industriel Joseph Lambert. Elle était dans la voiture. Elles sait pourquoi Lambert, distrait, a laissé le véhicule rouler au milieu de la chaussée. Et quel drame atroce a résulté d'un moment d'égarement sensuel...Elle ne dira rien. Quant à Joseph, c'est en vain qu'il cherchera le réconfort auprès de Nicole, sa femme, avec qui il n'a jamais eu de contact réel, ou de la facile Léa, sa maîtresse occasionnelle. Pas plus qu'à son frère, qui dirige avec lui l'entreprise familiale, il ne peut leur dire la vérité.Ce huis clos d'un homme face à ses remords - et à ce qu'il persiste à ressentir comme une injustice du sort -, Georges Simenon nous le fait vivre de l'intérieur, avec une vérité psychologique et une intensité dramatique qui en font sans conteste un de ses plus inoubliables romans.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"497","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Qui a tiré sur l'inspecteur Janvier, tandis qu'il surveillait l'immeuble de la rue Lhomond où habitait le nommé Paulus, recherché pour vol ? Afin de le savoir, Maigret recourt une fois de plus à sa bonne vieille méthode : s'immerger dans la vie quotidienne, observer, deviner, prendre son temps. Le voici installé au coeur d'un vieux Paris tranquille et quasi provincial, dans l'immeuble où règne Mlle Clément, la propriétaire, affable, optimiste et espiègle. Au reste, tous les habitants sont sympathiques, même les suspects. Ce n'est tout de même pas Mme Boursicault, l'infirme du deuxième étage, qui a pu tirer sur un policier ? La vérité va d'elle-même venir au-devant de Maigret. Et nous découvrirons une fois encore comment les vies en apparence les plus tranquilles peuvent receler bien des secrets...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"498","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Par une nuit sans lune, Jehan de Montpéril, le chevalier errant, est chargé d'escorter au fond de la forêt six fossoyeurs porteurs d'un cercueil bardé de fer. C'est une armure vide qu'il s'agit d'enterrer. Une armure maléfique, une armure tueuse qui, dit-on, bouge toute seule et répète, passé minuit, les gestes de mort appris sur le champ de bataille.Malgré cela, bien des chevaliers la convoitent, au risque de voir leur famille décimée par le vêtement de métal ensorcelé. Qu'importe ! N'a-t-il pas la réputation de rendre invincible celui qui s'en revêt ? Une malédiction pèse-t-elle vraiment sur l'armure ? Ou bien quelqu'un se sert-il de cette légende pour mener à bien une vengeance mystérieuse ?Une enquête gothique et cruelle, par l'auteur du Chien de minuit, prix du Roman d'Aventures 1994, qui nous convie à une envoûtante exploration des sortilèges du Moyen Age.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"499","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Un billet anonyme, une perquisition, des dents humaines retrouvées dans un calorifère... Maigret n'hésite pas à incarcérer Steuvels, un relieur belge établi rue de Turenne. Mais qui a été tué ? Et pourquoi ? La presse s'empare de l'affaire. Liotard, le jeune avocat de Steuvels, soigne sa publicité. Et l'enquête piétine.Cependant, Madame Maigret, en se rendant chez son dentiste, square d'Anvers, a lié connaissance avec une jeune femme italienne, accompagnée d'un enfant de deux ans. Le jour où celle-ci lui confie l'enfant durant deux heures, sans explication, elle s'ouvre à son mari. Or cette Gloria était au service d'une riche comtesse récemment assassinée à l'hôtel Claridge...Et c'est finalement Madame Maigret qui va mettre son mari sur la piste. Une piste tortueuse qui, du Claridge au square d'Anvers, et du square d'Anvers à la rue de Turenne, le mènera à la vérité.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"500","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           A trente-deux ans, Célita, strip-teaseuse au Monico, à Cannes voit avec anxiété pâlir son étoile. Son seul espoir : succéder bientôt à Florence, sa patronne, gravement malade, dont elle s'est attaché le mari, Léon, d'une façon qu'elle croit sûre.Mais tout est compromis le jour où Maud, une débutante de dix-neuf ans, ravissante et faussement ingénue, franchit pour la première fois le seuil du Monico. La clientèle s'enthousiasme, et Léon en fait bientôt la vedette du spectacle..Comment une rivalité à la fois professionnelle et amoureuse va se muer en un combat désespéré, où même le crime est envisageable pour conjurer la déchéance : c'est ce que nous conte, avec une saisissante vérité psychologique et une apparente impassibilité qui ne fait que souligner le drame, le romancier de Lettre à mon juge, le créateur de Maigret.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"501","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Au moment où Hercule Poirot s’apprête à déguster son chocolat chaud, un savant atomiste l’appelle à la rescousse…Black Coffe est la première pièce de théâtre d’Agatha Christie. Charles Osborne en a tiré un roman digne de la reine du crime : plein de mystère et d’un humour très british !     
    
  
  
  
  
  
  
  

  
  ","Policier"
"502","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           « La Grande Perche », c'est Ernestine, une prostituée qui a eu jadis maille à partir avec le commissaire Maigret. C'est à lui, dont elle a pu apprécier l'humanité et l'indulgence, qu'elle vient confier le secret qui terrorise son mari. Au cours d'un cambriolage chez un dentiste de Neuilly, il a découvert le cadavre d'une femme dans la maison. Ainsi Maigret va-t-il faire la connaissance du Dr Guillaume Serre, veuf d'une première femme et, dit-il, quitté par la seconde, une Hollandaise du nom de Maria. Maria a-t-elle vraiment regagné Amsterdam ? Quels secrets ténébreux partagent le dentiste et sa mère, personnalité dominatrice dont il n'a manifestement jamais su s'affranchir ? Au terme d'un face à face tendu, l'intuition et l'ascendant psychologique de Maigret l'emporteront, lui révélant les abîmes que peuvent receler des existences en apparence très ordinaires.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"503","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           L'existence de Spencer Ashby, paisible professeur dans une bourgade de la région new-yorkaise, s'écroule un beau matin lorsqu'on découvre chez lui le cadavre de Belle, la fille d'une amie de sa femme, leur invitée pour quelque temps. Il est le principal suspect... Cet homme naïf, timide, quelque peu complexé, va connaître l'humiliation des interrogatoires policiers, l'ostracisme de ses collègues et l'hostilité de la petit ville. Lorsqu'il apprend qu'aucune charge n'est retenue contre lui, il se croit tiré d'affaires. C'est à ce moment-là pourtant que sa vie va basculer dans la tragédie. Comment un individu peut être profondément traumatisé, au point de devenir le meurtrier qu'on l'a accusé d'être : c'est ce que nous relate, dans l'univers étroit et mesquin de la petite ville, le romancier de Lettre à mon juge et du Petit Homme d'Arkhangelsk.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"504","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           A Middleton Hall, luxueuse maison de retraite, la riche Stella s’est prise d’affection pour son aide-soignante, Jenny. La confiance qui s’est installée entre elles incite cette dernière à lui révéler son secret : une passion extraconjugale.Alors, à son tour, la vieille dame se met à évoquer des souvenirs qui éclairent des zones obscures de sa personnalité : sa peur des voitures, le mystère de cette maison qu’elle possède en secret et dont elle remet la clef à Jenny. Celle-ci, fascinée, va de découverte en découverte, d’énigme en énigme, vers le drame qui a fait basculer la vie de Stella. Et en même temps qu’elle s’achemine vers des révélations qui n’interviendront qu’au moment ultime, elle puise dans cet étrange dialogue l’énergie pour remettre en cause sa propre existence.Une intrigue inquiétante où voisinent l’amour et la mort, l’amitié et la perversité… Un nouveau chef-d’œuvre signé par la grande romancière.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"505","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Depuis longtemps Maigret surveillait le vieux Palmari, qu'il soupçonnait de diriger un gang de voleurs de bijoux, et sa maîtresse Aline, son seul contact avec l'extérieur depuis qu'il ait perdu l'usage de ses jambes. Et voilà que Palmari est assassiné. Maigret va s'intéresser au représentant Fernand Barillard, ami de la victime et amant d'Aline, à sa femme Mina et au vieux père sourd-muet de celle-ci, Jef Claes. Quels liens et quels conflits ont pu se nouer entre ces personnages ? Deux jours d'enquête suffiront au commissaire pour couronner des années de patience. Sans qu'il parvienne toutefois à empêcher un second meurtre...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"506","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           En pleine nuit, le docteur Pardon alerte son ami Maigret : un inconnu vient de lui amener une jeune femme, Lina, légèrement blessée par balle. Puis le couple a disparu, donnant de la blessure une explication très sommaire... Le lendemain, un Libanais du nom de Félix Nahour, joueur professionnel, est découvert assassiné dans son hôtel particulier. Il n'était autre que le mari de la jeune femme, dont la police retrouve la trace à Amsterdam, où elle s'est enfuie avec son amant, Vicente, un étudiant colombien.Nahour a-t-il tiré sur sa femme, comme celle-ci le prétend, parce qu'elle voulait demander le divorce ? Faut-il croire le secrétaire de Nahour, aux yeux de qui le meurtrier est évidemment l'amant de Lina ? Maigret ne parvient pas à se contenter de ces explications trop claires. Il lui faudra toute son intuition pour comprendre la mentalité des étrangers dont il s'occupe, et tout son ascendant pour leur faire avouer peu à peu la vérité.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"507","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Les femmes, Lucien Gobillot les connaît : à quarante-cinq ans , et bien que marié, cet avocat à la carrière brillante, due à un mariage ambitieux et à quelques complaisances, multiplie les aventures sans lendemain. Tout change lorsque Yvette accusée d'agression contre un vieil horloger, fait irruption dans son cabinet, prête à le payer de ses charmes. L'avocat parvient à la faire acquitter. Commence alors une histoire amoureuse qui va l'entraîner plus loin qu'il n'eût voulu aller, dans une aventure où surgiront la menace, puis le crime... D'un côté, le confort moral et l'hypocrisie d'un homme ""arrivé"" ; de l'autre, un monde louche, sordide mais fascinant. C'est un tableau d'un réalisme assez sombre que nous brosse Georges Simenon, en même temps que la description, saisissante de vérité, d'une passion destructrice.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"508","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Personne, à la PJ, n'a pris au sérieux l'avertissement d'Arlette, une strip-teaseuse de Pigalle, ivre de surcroît : un nommé Oscar se dispose à assassiner une comtesse - dont le nom demeure inconnu. Pas pour longtemps... On la retrouve morte étranglée... et Arlette a subi le même sort. Installé au Picratt's, l'établissement montmartrois où travaillait la jeune femme, Maigret n'a plus qu'à observer et à questionner, dans ce milieu interlope où se côtoient filles faciles et mauvais garçons. Dans l'espoir de reconstituer la personnalité et les liens qui unissent trois personnages dont deux sont morts, et le troisième - le mystérieux Oscar - introuvable... Et nous découvrirons, de la Côte d'Azur à paris, l'inéluctable déchéance d'une femme fortunée, qui a peu à peu basculé dans un univers sordide.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"509","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Un homme méprisé par la femme qu'il aime ; une mère possédée par l'amour de son petit garçon ; une femme violée qui, inconsciemment, fait naître en elle une autre femme, froide et forte, afin de pouvoir vivre : c'est au coeur de ces situations psychologiques qu'Andrea H. Japp, un peu à la manière de Patricia Highsmith, découvre les ressorts de la violence ou du meurtre, les rendant ainsi ô combien humains...Ailleurs, elle raconte une longue histoire d'amitié entre deux femmes, faite de complicité, de dévouement, de rires, mais aussi de non-dits dramatiques. Ou bien elle nous plonge au coeur du cauchemar, avec l'image d'un petit garçon abandonné dans la nuit au milieu d'un troupeau d'hyènes...Après La Femelle de l'espèce et La Parabole du tueur, Andrea H. Japp démontre une fois encore, dans ce recueil de nouvelles, sa parfaite maîtrise de la construction dramatique.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"510","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Quelle mouche a donc bien pu piquer la pétulante Amelia Peabody pour qu'elle s'engage, au mépris de toute prudence, au coeur du Soudan révolté, sur les traces du jeune vicomte Blacktower dont on est sans nouvelles depuis des années ?La voici, en tout cas, perdue au milieu des sables, sous un soleil d'enfer, avec son intrépide compagnon Emerson et leur génial rejeton Ramsès. Aucune oasis en vue, pas le moindre signe de vie, à l'infini un vallonnement de dunes aveuglantes... et leur dernier chameau qui vient de rendre son dernier souffle.Pourtant l'énigmatique message griffonné sur un fragment de papyrus par le jeune disparu ne laisse planer aucun doute sur l'existence d'une cité fabuleuse enfouie au fond des sables - une cité qui a traversé les millénaires, et dont n'oserait rêver aucun archéologue.Au prix de quels périls Amelia et les siens parviendront-ils à s'en approcher ? Quelles épreuves les attendent au terme de cette découverte ? Il faudra toute l'ingéniosité, tout le savoir, toute la fantaisie de nos trois héros pour percer et déjouer le secret d'Amon-Râ.      
    
  
  
  
  
  
  
  

  
  ","Policier"
"511","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Ordonné chevalier en récompense de sa bravoure, Jehan de Montpéril n'en est pas moins réduit, pour gagner sa vie, à escorter les voyageurs sur les routes dangereuses. C'est ainsi qu'il est amené, sur les pas de l'étrange moine Dorius, trafiquant de reliques, au château d'Ornan de Guy où surviennent de tragiques événements...Les morts se multiplient au milieu des festins de noces. Les tournois se changent en traquenards. Les mares du pays alentour sont empoisonnées. On murmure que, la nuit, apparaît une bête fabuleuse. Des doigts accusateurs se tendent vers Irana, la femme troubadour aux chansons provocantes et sensuelles...Serge Brussolo nous transporte dans un Moyen âge aussi vivant que le Londres de Conan Lord ou l'Amérique de La Main froide. Passions amoureuses, ambition des gens d'Eglise, superstitions, batailles et supplices d'une époque violente : tous les ingrédients sont là pour composer le plus somptueux des romans noirs.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"512","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Quel affreux secret dissimule donc Mme Ronder – pensionnaire depuis plus de sept ans chez Mme Merrilow– dont le visage, atrocement mutilé, est toujours recouvert d’un voile épais ? « La Pensionnaire voilée» n’est pas une histoire criminelle à proprement parler, mais celle d’un drame humain que Sherlock Holmes saura faire resurgir du passé.Durant les dix-sept ans qu’il a passés auprès du grand détective, le docteur Watson a accumulé une masse considérable de documents sur ses enquêtes ; il en a extrait six pour ces Nouvelles archives, qui appartiennent au meilleur de l’œuvre de Conan Doyle : « La pensionnaire voilée », « Le problèmedu pont de Thor », « L’homme qui marchait à quatre pattes », « La crinière du lion », « L’aventure de Shoscombe Old Place », « L’aventure du marchand de couleurs qui s’était retiré des affaires ».     
    
  
  
  
  
  
  
  

  
  ","Policier"
"513","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Une mère vampire s’attaquant à son propre enfant : qui voudrait croire à une telle horreur ? Tel est pourtant bien, en apparence, le drame que Sherlock Holmes et son inséparable Watson doivent tenter d’éclaircir. Le détective de Baker Street en fera surgir une vérité bien différente… et accablante.Cinq autres énigmes sont résolues ici, révélant la diversité d’inspiration de Conan Doyle : faux monnayage dans « L’aventure des trois Garrideb », scandale mondain des « Trois pignons », perversité amoureuse du baron Gruner d’« Un client célèbre », exotisme colonial du « Soldat blanchi », disparition dans « La pierre de Mazarin ».Avec la plus impeccable rigueur logique et un sens aigu de la mise en scène, Conan Doyle nous emmène en quelques pages aux frontières du fantastique ou de l’épouvante. Respectant un immuable protocole en trois temps – l’énigme, l’enquête, la solution –, chacun de ses récits lève le voile sur un univers d’ombres, de violences, de secrets.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"514","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Dans sa propriété normande des Ebergues, Augustin, ancien président du Conseil, vit désormais retiré, indifférent aux affaires politiques qui ont été sa vie. Cependant, lorsqu'il apprend que son ancien chef de cabinet, Philippe Chalamont, est en passe de former le prochain gouvernement de la France, le vieux lutteur, même s'il n'a plus guère d'illusions sur les hommes et sur les affaires publiques, est tenté d'élever la voix.  Chalamont - il le sait, il en détient l'aveu signé - n'est pas un homme honorable. Des années plus tôt, il a mis à profit ses fonctions au plus haut niveau de l'Etat pour faire gagner des sommes considérables au père de sa femme...  Commence ainsi un bras de fer secret entre le vieillard et le jeune loup ambitieux, entre fils et père peut-être. Mais un autre affrontement se profile derrière le premier, plus intime et plus décisif : celui qui place Augustin face au temps, à la vieillesse, à l'anéantissement.  Une oeuvre grave, tendue, dépouillée comme une tragédie classique, sur le thème éternel du pouvoir et de ses vanités.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"515","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Ce matin-là, sur la plate-forme de l'autobus, un voleur a subtilisé le portefeuille de Maigret. L'aventure ne serait que vexante si, dès le lendemain, après lui avoir renvoyé par la poste l'objet du larcin, « son » voleur ne téléphonait au commissaire... pour lui demander son aide, après l'assassinat de sa femme, assassinat dont il craint d'être accusé.Voici donc Maigret découvrant l'existence de ce François Ricain et, autour de celui-ci, d'un milieu artistique où l'ambition semble corrompre assez vite les âmes. Bientôt, il apparaît que la belle Sophie Ricain n'était pas un parangon de fidélité. Mais, surtout, Maigret se prend d'un intérêt croissant pour François Ricain : un homme étrange, intelligent, mais prétentieux, et peut-être humilié par la vie...Et puis, un homme comme lui vole-t-il des portefeuilles ?     
    
  
  
  
  
  
  
  

  
  ","Policier"
"516","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Retiré dans une grande maison délabrée du Suffolk, face à la mer, Tim, hanté par un terrible fantôme, rédige son histoire. Trois ans plus tôt, ce jeune homme sensible et talentueux, qu’on disait promis à un bel avenir d’écrivain, a connu la passion avec Ivo, un homme plus âgé que lui. Mais, au cours d’un voyage en Alaska, une femme a surgi. L’amour s’est transformé en haine, en horreur, et, profitant d’un naufrage accidentel, Tim a commis l’irréparable.Qui lui expédie à présent ces lettres anonymes, relatant l’histoire de naufragés échoués sur une île déserte ? Qui est véritablement Isabel Winwood, auprès de qui il a brièvement entrevu le véritable amour, avant qu’elle ne disparaisse de sa vie ?Reine du suspense, habile à montrer comment la violence criminelle peut jaillir à tout instant des passions humaines, la romancière du Journal d’Asta et de Simisola nous entraîne dans une énigme angoissante. Elle nous offre aussi le portrait – fascinant, inoubliable – d’un tout jeune homme, désespéré, enfermé dans les ombres d’un passé tragique.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"517","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Antoine Batille a-t-il payé de sa vie - sept coups de couteau - sa curieuse habitude d'enregistrer au magnétophone les conversations d'inconnus ? De fait, l'écoute de la dernière bande livre très vite à la police une équipe de voleurs de tableaux.Mais pourquoi l'assassin n'a-t-il pas dérobé cet enregistrement compromettant ? Et quel est l'inconnu qui téléphone à Maigret, indigné que les journaux accusent les trafiquants de ce meurtre ?C'est chez lui, boulevard Richard-Lenoir, que le commissaire Maigret entendra la confession de l'assassin. Une confession à la fois pathétique et dérisoire, qui lui révèle le drame de toute une vie...     
    
  
  
  
  
  
  
  

  
  ","Policier"
